,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,sanitized_transaction_id,mhy_idr_merchandise_hie,tpc_idr_touchpoint_channel_type,but_num_business_unit,the_to_type,tdt_type_detail,mdl_label,family_label,dpt_label,qty,turnover,sanitized_ticket_number,title,body,note,published_at,translated_body,translated_title,translated,text,label,topics,topic,topic_name,x,y,z,x1,y1
4460,40771,40771,40771,HmAjZDAebsSTSfSxpK2C48yErG7O4q2XsL6rSPiTfvA=,1,8,1161.0,offline,sale,"20"""" ELOPS 900",KIDS CITY BIKES,KID CYCLING AND,1,299.99,HmAjZDAebsSTSfSxpK2C48yErG7O4q2XsL6rSPiTfvA=,Aanrader!,"Goede kwaliteit, comfortabel en een leuke fiets met een mooi kleurtje!",5,2022-05-22 01:37:59,,,"Recommended!. Good quality, comfortable and a nice bike with a nice color!","Aanrader!. Goede kwaliteit, comfortabel en een leuke fiets met een mooi kleurtje!",Biking,19,19,Bikes,7.5855412,4.0128584,13.839213,-2.2667592,-6.1505933
4461,40772,40772,40772,d+o8DgiKUiwWeTPGjFT2wCNNNQfUTl9WtLa+Wgibun0=,1,10,1089.0,offline,sale,KIDS BIKE KICKSTAND 100 .,KIDS ACC 6-12 Y,KID CYCLING AND,1,8.99,d+o8DgiKUiwWeTPGjFT2wCNNNQfUTl9WtLa+Wgibun0=,,Prima prijs/ kwaliteit verhouding,5,2023-05-02 09:17:29,,,. Excellent price/quality ratio,. Prima prijs/ kwaliteit verhouding,Biking,17,17,Price-Quality Ratio,10.318191,7.541526,11.056627,-4.2454004,-0.96246874
4462,40773,40773,40773,U5FX7RpGb6Sd6JAedIbqcCwTNofiRZgVVMe8q9RoWUY=,1,10,2225.0,offline,sale,RIVERSIDE 500 6-9 NORM EUROPE,KIDS HYBRID BIK,KID CYCLING AND,1,174.99,U5FX7RpGb6Sd6JAedIbqcCwTNofiRZgVVMe8q9RoWUY=,,Alles was prima,5,2022-09-03 12:33:59,,,. Everything was great,. Alles was prima,Biking,12,12,Good Product,9.706136,5.8722773,7.1757994,-3.3999536,5.014677
4463,40774,40774,40774,mBOiesBkFXQ7mRR8yIKRFiQ+tdaG2rGVEtDcSTySXUo=,1,2,70.0,online,sale,ST KIDS GLOVESLONG,JR MTB ROAD APP,KID CYCLING AND,1,12.99,mBOiesBkFXQ7mRR8yIKRFiQ+tdaG2rGVEtDcSTySXUo=,,"Vlotte bestelling, Snelle levering... Helemaal top.",4,2022-12-12 10:49:00,,,". Smooth ordering, fast delivery... Absolutely great.",". Vlotte bestelling, Snelle levering... Helemaal top.",Biking,9,9,Delivery,9.581782,8.3554945,8.983364,-2.8991344,1.3422064
4464,40785,40785,40785,mUppJKklJ128hFfKRO3anv1vKl39FrVtluL9wv5YkUM=,1,8,1088.0,offline,sale,"MTB ST 120 BLACK BLUE 27,5""""",AD HIKG BIKES,MTB BIKES AND E,1,339.99,mUppJKklJ128hFfKRO3anv1vKl39FrVtluL9wv5YkUM=,Goede prijs kwaliteit verhouding,Deze fiets gekocht voor mijn zoon. Rijd heerlijk en comfortabel,5,2023-05-18 12:32:45,,,Good price-quality ratio. Bought this bike for my son. Drive wonderfully and comfortably,Goede prijs kwaliteit verhouding. Deze fiets gekocht voor mijn zoon. Rijd heerlijk en comfortabel,Biking,19,19,Bikes,7.2141175,4.432904,14.174182,-1.9438542,-6.249203
4465,40786,40786,40786,mUppJKklJ128hFfKRO3anv1vKl39FrVtluL9wv5YkUM=,1,8,1088.0,offline,sale,"MTB ST 120 BLACK BLUE 27,5""""",AD HIKG BIKES,MTB BIKES AND E,1,339.99,mUppJKklJ128hFfKRO3anv1vKl39FrVtluL9wv5YkUM=,,Mensen zijn zeer behulpzaam,4,2023-05-18 12:31:41,,,. People are very helpful,. Mensen zijn zeer behulpzaam,Biking,1,1,Store and Staff,11.792814,6.9175534,7.199013,-5.3778033,3.8582933
4466,40787,40787,40787,cENyvobOLdyNc00EWmi6RMlCEzcIzLCj0iNH4FLZjq4=,1,2,70.0,online,sale,MTB BIBTIGHT RACE RR GREY,COOL COLD XC M,MTB BIKES AND E,1,64.99,cENyvobOLdyNc00EWmi6RMlCEzcIzLCj0iNH4FLZjq4=,Tevreden,N.VT,4,2022-05-03 09:18:21,,,Satisfied. N/A,Tevreden. N.VT,Biking,8,8,Store and Staff,9.339045,7.276465,7.276495,-2.750788,3.5421393
4467,40788,40788,40788,pTweJf5lUB0+6X39BtWf6uvYkhMmQywRhpJDkKZC918=,1,2,70.0,online,return,MTB SHOES ST 500 BLACK,AD MTB SHOES,MTB BIKES AND E,-1,-64.99,pTweJf5lUB0+6X39BtWf6uvYkhMmQywRhpJDkKZC918=,,Graag zie ik ervaringen/reviews.,5,2022-04-05 10:53:56,,,. I would like to see experiences/reviews.,. Graag zie ik ervaringen/reviews.,Biking,8,8,Store and Staff,10.166983,7.0179477,8.46787,-3.6701205,3.1880224
4468,40789,40789,40789,p+To7ZWkDuqtbAgsoeq0r8l3ffVOxH51bvqiOzl/BsU=,1,10,1089.0,offline,sale,"MTB ST 530 BLACK YELLOW 27,5""""",AD HIKG BIKES,MTB BIKES AND E,1,459.99,p+To7ZWkDuqtbAgsoeq0r8l3ffVOxH51bvqiOzl/BsU=,rijd prima,werd goed geholpen,4,2023-06-22 16:43:27,,,drive fine. was helped well,rijd prima. werd goed geholpen,Biking,19,19,Bikes,7.9510436,4.0678988,13.247313,-2.5356197,-5.925665
4469,40790,40790,40790,zKbUeV6C8iSjeuVk6Amlj8rEQyOI41MeNOslRiQUaLk=,1,1,70.0,online,sale,MTB  EXPLORE 540 WOMEN BLACK PLUM 29'',AD HIKG BIKES,MTB BIKES AND E,1,859.99,zKbUeV6C8iSjeuVk6Amlj8rEQyOI41MeNOslRiQUaLk=,Nice bike overall.,Pitty the geometry of the does not allow for a 36t Chain ring up front. Which would be more beneficial for a explorer bike.,4,2023-10-12 06:31:05,,,Nice bike overall.. Pitty the geometry of the does not allow for a 36t Chain ring up front. Which would be more beneficial for a explorer bike.,Nice bike overall.. Pitty the geometry of the does not allow for a 36t Chain ring up front. Which would be more beneficial for a explorer bike.,Biking,19,19,Bikes,7.8521504,4.0937467,13.750799,-2.8253868,-6.2531137
4470,40797,40797,40797,h+/80PCekKkatcjJqlXcZ6hWXgxYCdv/VmP6j8MUT6Q=,1,2,70.0,online,sale,JACKET RC500 BLACK/ORANGE,GAR WIN RD M,ROAD BIKE AND E,1,54.99,h+/80PCekKkatcjJqlXcZ6hWXgxYCdv/VmP6j8MUT6Q=,Uitstekende jas.,Mooie en goed zittende jas.,5,2022-10-25 19:27:51,,,Excellent jacket.. Beautiful and well-fitting jacket.,Uitstekende jas.. Mooie en goed zittende jas.,Biking,5,5,Bike Clothing,6.1788087,9.269231,12.146127,1.5316317,-2.0976157
4471,40798,40798,40798,h+/80PCekKkatcjJqlXcZ6hWXgxYCdv/VmP6j8MUT6Q=,1,2,70.0,online,sale,JACKET RC500 BLACK/ORANGE,GAR WIN RD M,ROAD BIKE AND E,1,54.99,h+/80PCekKkatcjJqlXcZ6hWXgxYCdv/VmP6j8MUT6Q=,,Prima jas voor een mooien prijs. Zeer goede prijs kwaliteit verhouding,5,2022-10-01 21:17:06,,,. Great jacket for a nice price. Very good price-quality ratio,. Prima jas voor een mooien prijs. Zeer goede prijs kwaliteit verhouding,Biking,5,5,Bike Clothing,6.1960945,9.256152,12.137952,1.5228312,-2.1153357
4472,40799,40799,40799,5SvApJEGZHFI0BS9yfQsQp+0iAw6KuKTkKrQWgE5d6A=,1,2,70.0,online,sale,SS JERSEY MEN ESSENTIAL BLACK,GAR SUM RD M,ROAD BIKE AND E,1,5.99,5SvApJEGZHFI0BS9yfQsQp+0iAw6KuKTkKrQWgE5d6A=,,"Goed ervaren, helaas langer op moeten wachten",4,2022-07-19 07:22:07,,,". Good experience, unfortunately had to wait longer",". Goed ervaren, helaas langer op moeten wachten",Biking,8,8,Store and Staff,10.2120495,6.9692154,8.31439,-3.673222,3.1899016
4473,40800,40800,40800,vnDcWm6lJceta7M/JtYddq5w+eFSlTBuRkse73TPNAc=,2,10,896.0,offline,sale,NEW S2100D SHOE COVER,BIKE COVERSHOES,ROAD BIKE AND E,1,34.99,vnDcWm6lJceta7M/JtYddq5w+eFSlTBuRkse73TPNAc=,Goed waterdicht en warm genoeg!,Goede pasvorm.,4,2023-01-14 18:14:23,,,Well waterproof and warm enough!. Good fit.,Goed waterdicht en warm genoeg!. Goede pasvorm.,Biking,5,5,Bike Clothing,6.7182493,8.6880045,12.380786,0.4770506,-1.9749805
4474,40801,40801,40801,0DUYt9bmxcJA/pLo+6BCDKVcxOSAuCHgPxr17MXlCqA=,1,8,897.0,offline,sale,SHOES ROAD 100 BLACK,ROAD BIKE SHOES,ROAD BIKE AND E,1,54.99,0DUYt9bmxcJA/pLo+6BCDKVcxOSAuCHgPxr17MXlCqA=,,Lekker zittende wielrenschoenen,5,2022-07-22 18:44:30,,,. Comfortable cycling shoes,. Lekker zittende wielrenschoenen,Biking,5,5,Bike Clothing,8.466035,9.31776,13.124284,-0.18116172,-0.09979012
4475,40802,40802,40802,0DUYt9bmxcJA/pLo+6BCDKVcxOSAuCHgPxr17MXlCqA=,1,8,897.0,offline,sale,SHOES ROAD 100 BLACK,ROAD BIKE SHOES,ROAD BIKE AND E,1,54.99,0DUYt9bmxcJA/pLo+6BCDKVcxOSAuCHgPxr17MXlCqA=,,Goede spullen voor een leuke prijs,5,2022-04-04 19:16:01,,,. Good stuff for a nice price,. Goede spullen voor een leuke prijs,Biking,17,17,Price-Quality Ratio,10.137029,7.026148,10.211284,-3.7847767,-0.3190552
4476,40803,40803,40803,q+wwJV6+jwNTNgXQRA1cgxDBzxgv/kNKJb/cX8irsNE=,1,2,70.0,online,sale,CYCLING SHORTS RC500 WOMAND BLACK CORAL,GAR SUM RD W,ROAD BIKE AND E,1,14.99,q+wwJV6+jwNTNgXQRA1cgxDBzxgv/kNKJb/cX8irsNE=,,Was prima,4,2022-07-28 13:18:58,,,. Was prima,. Was prima,Biking,3,3,Bike Gear,11.399109,10.1581955,-16.490852,-7.8170266,-23.247393
4477,40804,40804,40804,ISOKGeQjTACFkpGndUhmpXROfI0k6RujXOMSrNRdmUM=,1,10,256.0,offline,sale,RC100 SS JERSEY MEN RED,GAR SUM RD M,ROAD BIKE AND E,1,19.99,ISOKGeQjTACFkpGndUhmpXROfI0k6RujXOMSrNRdmUM=,,Fijn voor thuis op de spinningfiets!!,5,2023-08-04 19:19:17,,,. Great for at home on the spinning bike!!,. Fijn voor thuis op de spinningfiets!!,Biking,19,19,Bikes,8.161791,4.628386,13.235663,-2.63721,-5.445727
4478,40805,40805,40805,ISOKGeQjTACFkpGndUhmpXROfI0k6RujXOMSrNRdmUM=,1,10,256.0,offline,sale,RC100 SS JERSEY MEN RED,GAR SUM RD M,ROAD BIKE AND E,1,19.99,ISOKGeQjTACFkpGndUhmpXROfI0k6RujXOMSrNRdmUM=,,Gezien worden tijd es spinningllessen…Lekker vrilig!!,5,2023-08-04 19:18:30,,,. Being seen during spinning lessons...Nice and fun!!,. Gezien worden tijd es spinningllessen…Lekker vrilig!!,Biking,19,19,Bikes,8.190012,4.596693,13.230883,-2.7521164,-5.537816
4479,40806,40806,40806,ISOKGeQjTACFkpGndUhmpXROfI0k6RujXOMSrNRdmUM=,1,10,256.0,offline,sale,RC100 SS JERSEY MEN RED,GAR SUM RD M,ROAD BIKE AND E,1,19.99,ISOKGeQjTACFkpGndUhmpXROfI0k6RujXOMSrNRdmUM=,,"Handig broek, je kan altijd wat kwijt",5,2023-08-04 19:21:29,,,". Handy pants, you can always lose something",". Handig broek, je kan altijd wat kwijt",Biking,5,5,Bike Clothing,6.9115057,9.622303,13.323857,0.8631454,-0.97513455
4480,40807,40807,40807,ISOKGeQjTACFkpGndUhmpXROfI0k6RujXOMSrNRdmUM=,1,10,256.0,offline,sale,RC100 SS JERSEY MEN RED,GAR SUM RD M,ROAD BIKE AND E,1,19.99,ISOKGeQjTACFkpGndUhmpXROfI0k6RujXOMSrNRdmUM=,,Liefde voor jou ballen op de eerste plaats!!,5,2023-08-04 19:17:12,,,. Love for your balls comes first!!,. Liefde voor jou ballen op de eerste plaats!!,Biking,6,6,Good product,3.9946198,6.8505964,5.0059705,-5.114448,11.57972
4481,40808,40808,40808,ISOKGeQjTACFkpGndUhmpXROfI0k6RujXOMSrNRdmUM=,1,10,256.0,offline,sale,RC100 SS JERSEY MEN RED,GAR SUM RD M,ROAD BIKE AND E,1,19.99,ISOKGeQjTACFkpGndUhmpXROfI0k6RujXOMSrNRdmUM=,,Fijn& handig broek voor dagelijks gebruik,5,2023-08-04 19:20:00,,,. Nice & handy trousers for daily use,. Fijn& handig broek voor dagelijks gebruik,Biking,5,5,Bike Clothing,6.892016,9.622572,13.303656,0.8988313,-0.9972803
4482,40809,40809,40809,jIlkNxEjpGPm16ylYqG5WFvKpS89Ot+H1JP662ss+RU=,1,1,70.0,online,sale,BIKE LONG SLEEVE JERSEY EDR WOMAN W JERS,GARM MID-SE RDW,ROAD BIKE AND E,1,29.99,jIlkNxEjpGPm16ylYqG5WFvKpS89Ot+H1JP662ss+RU=,,Supersnelle levering!,5,2022-03-21 11:24:57,,,. Super fast delivery!,. Supersnelle levering!,Biking,9,9,Delivery,9.42127,8.639389,8.675184,-2.7338696,1.6974565
4483,40810,40810,40810,n83KnbeVRMGfM2x7m/04WSeU05Oas2YxUzOFeHSgVMo=,1,5,70.0,online,sale,ROADC 100 BLACK,GLOVES WARM WE,ROAD BIKE AND E,1,5.99,n83KnbeVRMGfM2x7m/04WSeU05Oas2YxUzOFeHSgVMo=,Goedkoop maar goed,Mijn dochter is er blij mee. Goede pasvorm en comfortabel. De maat is ook precies goed.,5,2022-07-28 10:00:46,,,Cheap but good. My daughter is happy with it. Good fit and comfortable. The size is also just right.,Goedkoop maar goed. Mijn dochter is er blij mee. Goede pasvorm en comfortabel. De maat is ook precies goed.,Biking,5,5,Bike Clothing,7.2060037,8.550534,12.0830765,-0.15600303,-1.8342193
4484,40811,40811,40811,n83KnbeVRMGfM2x7m/04WSeU05Oas2YxUzOFeHSgVMo=,1,5,70.0,online,sale,ROADC 100 BLACK,GLOVES WARM WE,ROAD BIKE AND E,1,5.99,n83KnbeVRMGfM2x7m/04WSeU05Oas2YxUzOFeHSgVMo=,Redelijke handschoenen,Pasvorm wordt wijder door dragen en schokdemping laat beetje te wensen over maar verder prima.,5,2022-07-20 15:36:51,,,"Reasonable gloves. The fit becomes looser with wear and shock absorption leaves a bit to be desired, but otherwise fine.",Redelijke handschoenen. Pasvorm wordt wijder door dragen en schokdemping laat beetje te wensen over maar verder prima.,Biking,5,5,Bike Clothing,7.1623216,11.442945,12.857269,1.4437059,0.9752389
4485,40812,40812,40812,n83KnbeVRMGfM2x7m/04WSeU05Oas2YxUzOFeHSgVMo=,1,5,70.0,online,sale,ROADC 100 BLACK,GLOVES WARM WE,ROAD BIKE AND E,1,5.99,n83KnbeVRMGfM2x7m/04WSeU05Oas2YxUzOFeHSgVMo=,,Mooie prijs/kwaliteit verhouding van hun artikelen.,5,2022-07-10 01:25:25,,,. Nice price/quality ratio of their items.,. Mooie prijs/kwaliteit verhouding van hun artikelen.,Biking,17,17,Price-Quality Ratio,10.392114,7.5032344,10.948374,-4.3046107,-0.8872955
4486,40813,40813,40813,X1dFtJVftyjX+bzTBCanvD3qmd93bqjVpKM0HNawUGg=,1,1,70.0,online,sale,ROADR 900 PREFORMD ARM WHITE,ROAD ARM/LEG,ROAD BIKE AND E,2,19.98,X1dFtJVftyjX+bzTBCanvD3qmd93bqjVpKM0HNawUGg=,Prima armstukken voor goede prijs,"Had eerst witte besteld, helaas veel te klein, de maten die gebruikt worden snap ik werkelijk niets van, maar maat 2xxl was alleen nog in zwart leverbaar. Kwaliteit is prima. Prijs ook.",5,2022-10-05 18:26:37,,,"Excellent armrests for a good price. I first ordered white, unfortunately much too small, I really don't understand the sizes used, but size 2xxl was only available in black. Quality is fine. Price too.","Prima armstukken voor goede prijs. Had eerst witte besteld, helaas veel te klein, de maten die gebruikt worden snap ik werkelijk niets van, maar maat 2xxl was alleen nog in zwart leverbaar. Kwaliteit is prima. Prijs ook.",Biking,15,15,Biking Gear,7.1342487,7.565855,13.563346,-0.83478713,-2.5972137
4487,40814,40814,40814,X1dFtJVftyjX+bzTBCanvD3qmd93bqjVpKM0HNawUGg=,1,1,70.0,online,sale,ROADR 900 PREFORMD ARM WHITE,ROAD ARM/LEG,ROAD BIKE AND E,2,19.98,X1dFtJVftyjX+bzTBCanvD3qmd93bqjVpKM0HNawUGg=,,"De maten zouden duidelijker kunnen worden omschreven. Ik had bijvoorbeeld armstukken large besteld, maar je moet wel hele dunne armen hebben voordat deze passen. Verder niets dan positiefs te melden over Decathlon. Mooie prijzen tegen goede kwaliteit.",5,2022-09-10 18:22:29,,,". The sizes could be described more clearly. For example, I ordered large arm warmers, but you have to have very thin arms before they fit. Nothing but positive to report about Decathlon. Great prices for good quality.",". De maten zouden duidelijker kunnen worden omschreven. Ik had bijvoorbeeld armstukken large besteld, maar je moet wel hele dunne armen hebben voordat deze passen. Verder niets dan positiefs te melden over Decathlon. Mooie prijzen tegen goede kwaliteit.",Biking,5,5,Bike Clothing,7.5041394,9.123951,13.040912,1.1636244,-0.5558137
4488,40815,40815,40815,nDZco8k6oS+DwJy5Gae0S5AtU4U9iiB7ZN0vtnLYjeU=,1,10,896.0,offline,sale,COLD WEATHER ARM WARMER,ROAD ARM/LEG,ROAD BIKE AND E,1,17.99,nDZco8k6oS+DwJy5Gae0S5AtU4U9iiB7ZN0vtnLYjeU=,,"Ik ben over het algemeen erg enthousiast over Decathlon. Valt me wel op dat de laatste tijd ook best veel schappen leeg zijn, omdat producten er blijkbaar niet zijn.",5,2022-06-03 09:36:40,,,". Overall I'm very excited about Decathlon. I have noticed that quite a few shelves have been empty lately, because products are apparently not there.",". Ik ben over het algemeen erg enthousiast over Decathlon. Valt me wel op dat de laatste tijd ook best veel schappen leeg zijn, omdat producten er blijkbaar niet zijn.",Biking,18,18,Store and Staff,9.816204,6.7451544,13.925388,-5.446492,-4.4072566
4489,40817,40817,40817,CMMmN35Ubi63tSv7HVt001NYtKWSMmuIwb27ul/Xf0Q=,1,10,256.0,offline,sale,WETSUIT TRI SD W DUPLI,WETSUITS,ROAD BIKE AND E,1,119.99,CMMmN35Ubi63tSv7HVt001NYtKWSMmuIwb27ul/Xf0Q=,,"verkopers waren vriendelijk, wat jammer was dat er niemand aanwezig was, die mij advies kon geven over de wetsuits.",5,2022-06-06 11:54:30,,,". sellers were friendly, which was a pity that there was no one there who could give me advice about the wetsuits.",". verkopers waren vriendelijk, wat jammer was dat er niemand aanwezig was, die mij advies kon geven over de wetsuits.",Biking,5,5,Bike Clothing,6.593438,8.957238,12.578238,1.0544329,-1.8422712
4490,40818,40818,40818,cLyudfX1eTZSrqIWiwmw1OLCtFwMqavTC+1xN6/OJ9U=,2,1,70.0,online,sale,ITA SALOPETTE CICLISMO RAINBOW SANTINI,GAR SUM RD M,ROAD BIKE AND E,1,48.99,cLyudfX1eTZSrqIWiwmw1OLCtFwMqavTC+1xN6/OJ9U=,Goede fietsstroken voor een goede prijs.,Goede fietsstroken voor een goede prijs.,4,2022-10-28 19:15:48,,,Good bicycle lanes for a good price.. Good bicycle lanes for a good price.,Goede fietsstroken voor een goede prijs.. Goede fietsstroken voor een goede prijs.,Biking,19,19,Bikes,8.036553,4.3364005,13.732691,-2.9106698,-6.1734133
4491,40819,40819,40819,s2eDCJ/YTBSU14PeeiAY3dOcG96KVl/od3snoVeJXNM=,1,2,70.0,online,sale,HELMET ROAD 100 BLACK,ROAD HELMETS,ROAD BIKE AND E,1,24.99,s2eDCJ/YTBSU14PeeiAY3dOcG96KVl/od3snoVeJXNM=,,"Ik heb een fietsendrager gekocht maar ik heb een dames MTB,was handig geweest als er bij het product had gestaan dat je voor een dames MTB een extra frameadapter moet bestellen.Ik heb dit gevonden net voor ik het produkt heb teruggestuurd.Uiteindelijk zit het prima ,maar wel dubbele verzendkosten betaald ,beetje jammer.verder prima producten.",4,2022-04-28 18:37:27,,,". I bought a bicycle carrier but I have a women's MTB, it would have been useful if the product had stated that you had to order an extra frame adapter for a women's MTB. I found this just before I returned the product. In the end it fits fine. But I paid double shipping costs, a bit of a shame. Otherwise excellent products.",". Ik heb een fietsendrager gekocht maar ik heb een dames MTB,was handig geweest als er bij het product had gestaan dat je voor een dames MTB een extra frameadapter moet bestellen.Ik heb dit gevonden net voor ik het produkt heb teruggestuurd.Uiteindelijk zit het prima ,maar wel dubbele verzendkosten betaald ,beetje jammer.verder prima producten.",Biking,7,7,Price-Quality Ratio,7.36697,5.714907,13.143732,-1.5138733,-4.523074
4492,40820,40820,40820,rP+RlI7rVCOUw78JwrAWPOjRrnZaYpbJZJXe9JIj+eY=,1,1,70.0,online,return,RC500 SL JERSEY M NAVY BLUE,GAR SUM RD M,ROAD BIKE AND E,-1,-29.99,rP+RlI7rVCOUw78JwrAWPOjRrnZaYpbJZJXe9JIj+eY=,Voldoet aan al mijn verwachtingen,Mooie windstopper. Niet te dun en niet te dik. Prima dus,5,2022-05-26 18:55:12,,,Meets all my expectations. Nice wind stopper. Not too thin and not too thick. Fine,Voldoet aan al mijn verwachtingen. Mooie windstopper. Niet te dun en niet te dik. Prima dus,Biking,5,5,Bike Clothing,6.448631,8.685783,12.118206,0.8081112,-2.3209033
4493,41000,41000,41000,+X80VAshqPAYDchfkAv0WmtVR1djcDVHQtNo3pQd3HA=,1,1,70.0,online,sale,BRUSHES CLEANING BIKE.,BIK MAINTE TOOL,TYRES/SPARE/CAR,1,8.99,+X80VAshqPAYDchfkAv0WmtVR1djcDVHQtNo3pQd3HA=,,Snelle service,5,2022-11-08 18:32:17,,,. Quick service,. Snelle service,Biking,8,8,Store and Staff,10.97146,7.8430014,7.4501452,-4.406087,3.3034472
4494,41001,41001,41001,VwETgbbXMpoN349NqtmxzXgqs45DpEF1rElH76K0F24=,1,8,256.0,offline,sale,V BRAKE PADS 500,BIKE BRAKE,TYRES/SPARE/CAR,1,9.99,VwETgbbXMpoN349NqtmxzXgqs45DpEF1rElH76K0F24=,,Ik ben geholpen door twee medewerkers (eerst bij inname fiets en later bij onderhoud/afhalen) beiden super vriendelijk en de fiets is weer helemaal in orde. Ze hebben ook onderhoudswerkzaamheden verricht die ik niet had meegegeven. Tussentijds hebben ze me gebeld om te checken wat er mis was en of er eventuele kosten aan verbonden waren.,5,2022-12-19 18:39:07,,,". I was helped by two employees (first when taking in the bicycle and later with maintenance/collection), both super friendly and the bicycle is completely in order again. They also carried out maintenance work that I had not reported. In the meantime they called me to check what was wrong and whether there were any costs involved.",. Ik ben geholpen door twee medewerkers (eerst bij inname fiets en later bij onderhoud/afhalen) beiden super vriendelijk en de fiets is weer helemaal in orde. Ze hebben ook onderhoudswerkzaamheden verricht die ik niet had meegegeven. Tussentijds hebben ze me gebeld om te checken wat er mis was en of er eventuele kosten aan verbonden waren.,Biking,0,0,Bikes,9.600449,4.7694507,13.683474,-4.482311,-5.5329394
4495,41002,41002,41002,iLBCB8ShT+sli3h1UUmn/dJ1bcwY5mzOzEoEISg1LRY=,1,10,346.0,offline,sale,"27,5X1,9-2,5 S48",BIKE INNER TUBE,TYRES/SPARE/CAR,1,3.99,iLBCB8ShT+sli3h1UUmn/dJ1bcwY5mzOzEoEISg1LRY=,goed product,goed product,4,2023-10-25 11:52:30,,,good product. good product,goed product. goed product,Biking,17,17,Price-Quality Ratio,9.482136,6.915651,9.560464,-2.9822576,0.04241131
4496,41003,41003,41003,iLBCB8ShT+sli3h1UUmn/dJ1bcwY5mzOzEoEISg1LRY=,1,10,346.0,offline,sale,"27,5X1,9-2,5 S48",BIKE INNER TUBE,TYRES/SPARE/CAR,1,3.99,iLBCB8ShT+sli3h1UUmn/dJ1bcwY5mzOzEoEISg1LRY=,goed product,goed product,4,2023-10-25 11:53:04,,,good product. good product,goed product. goed product,Biking,17,17,Price-Quality Ratio,9.491428,6.8843822,9.526769,-3.0065167,0.015272272
4497,41004,41004,41004,4V5F0Cldhr899XWgLm/GEl459c3i55TQ1O3NdbrjYZc=,2,2,70.0,online,sale,REAR WHEEL SUPPORT,BIKE STORAGE,TYRES/SPARE/CAR,1,15.99,4V5F0Cldhr899XWgLm/GEl459c3i55TQ1O3NdbrjYZc=,"Eenvoudig, maar prima product","Deze standaard voldoet precies, waarvoor die is bedoelt. Snel te monteren en daarna eenvoudig om fiets in te """"hangen"""".",5,2022-05-31 19:47:53,,,"Simple, but excellent product. This standard meets exactly what it is intended for. Quick to assemble and then easy to ""hang"" on the bike.","Eenvoudig, maar prima product. Deze standaard voldoet precies, waarvoor die is bedoelt. Snel te monteren en daarna eenvoudig om fiets in te """"hangen"""".",Biking,0,0,Bikes,8.346353,4.8614717,12.928495,-3.0091386,-5.3589272
4498,41005,41005,41005,4V5F0Cldhr899XWgLm/GEl459c3i55TQ1O3NdbrjYZc=,2,2,70.0,online,sale,REAR WHEEL SUPPORT,BIKE STORAGE,TYRES/SPARE/CAR,1,15.99,4V5F0Cldhr899XWgLm/GEl459c3i55TQ1O3NdbrjYZc=,,Prima website. Uitstekende levering. Goede prijzen,5,2022-05-10 10:55:34,,,. Great website. Excellent delivery. Good prices,. Prima website. Uitstekende levering. Goede prijzen,Biking,9,9,Delivery,9.518893,8.157514,9.037924,-2.8553274,1.1022503
4499,41006,41006,41006,8Y77H3waDKLLjbU6UOn9KEo6VaISQBrx6PZW2shL7JM=,1,2,70.0,online,return,2 BIKES WALL RACK,BIKE STORAGE,TYRES/SPARE/CAR,0,-17.99,8Y77H3waDKLLjbU6UOn9KEo6VaISQBrx6PZW2shL7JM=,,De levertijd vind ik normaal met 3 tot 5 dagen al lang in vergelijking met andere webshops. Maar de laatste bestelling heeft er ruim 2 weken overgedaan. Dit is echt veel te lang. Kreeg wel netjes bericht dat de bestelling vertraagd was maar dit duurde echt te lang.,3,2022-07-01 08:46:32,,,". I think the delivery time is normally long at 3 to 5 days compared to other web shops. But the last order took more than 2 weeks. This is really way too long. I received a nice message that the order was delayed, but this really took too long.",. De levertijd vind ik normaal met 3 tot 5 dagen al lang in vergelijking met andere webshops. Maar de laatste bestelling heeft er ruim 2 weken overgedaan. Dit is echt veel te lang. Kreeg wel netjes bericht dat de bestelling vertraagd was maar dit duurde echt te lang.,Biking,9,9,Delivery,9.994099,9.039368,8.987788,-3.2782085,1.7656267
4500,41007,41007,41007,XYLa1BuXuq13ANmIXcl+0/PnnU1/yipcEvnYDxlWkM4=,1,2,70.0,online,sale,PIED D'ATELIER 500 T . .,BIK MAINTE TOOL,TYRES/SPARE/CAR,1,69.99,XYLa1BuXuq13ANmIXcl+0/PnnU1/yipcEvnYDxlWkM4=,Praktische fietsstandaard,:yes:,5,2022-05-30 09:44:11,,,Practical bicycle stand. :yes:,Praktische fietsstandaard. :yes:,Biking,19,19,Bikes,7.6932483,4.9071493,13.863005,-2.2980905,-5.389465
4501,41008,41008,41008,XYLa1BuXuq13ANmIXcl+0/PnnU1/yipcEvnYDxlWkM4=,1,2,70.0,online,sale,PIED D'ATELIER 500 T . .,BIK MAINTE TOOL,TYRES/SPARE/CAR,1,69.99,XYLa1BuXuq13ANmIXcl+0/PnnU1/yipcEvnYDxlWkM4=,Praktische fietsstandaard,:yes:,5,2022-05-30 09:44:08,,,Practical bicycle stand. :yes:,Praktische fietsstandaard. :yes:,Biking,19,19,Bikes,7.7152834,4.936463,13.860668,-2.2966762,-5.4023147
