label,the_date_transaction,turnover
Scooters and Skateboards,2022-10-05,12198.89
Scooters and Skateboards,2022-10-06,8944.3
Scooters and Skateboards,2022-10-07,11705.9
Scooters and Skateboards,2022-10-08,16968.8
Scooters and Skateboards,2022-10-09,17473.87
Scooters and Skateboards,2022-10-10,11522.68
Scooters and Skateboards,2022-10-11,8863.47
Scooters and Skateboards,2022-10-12,11518.75
Scooters and Skateboards,2022-10-13,6914.62
Scooters and Skateboards,2022-10-14,10511.51
Scooters and Skateboards,2022-10-15,16939.71
Scooters and Skateboards,2022-10-16,14513.38
Scooters and Skateboards,2022-10-17,9910.1
Scooters and Skateboards,2022-10-18,8636.48
Scooters and Skateboards,2022-10-19,9968.11
Scooters and Skateboards,2022-10-20,7950.58
Scooters and Skateboards,2022-10-21,11228.33
Scooters and Skateboards,2022-10-22,18680.22
Scooters and Skateboards,2022-10-23,16803.079999999998
Scooters and Skateboards,2022-10-24,14013.97
Scooters and Skateboards,2022-10-25,11825.84
Scooters and Skateboards,2022-10-26,11210.76
Scooters and Skateboards,2022-10-27,12462.49
Scooters and Skateboards,2022-10-28,12727.24
Scooters and Skateboards,2022-10-29,16675.21
Scooters and Skateboards,2022-10-30,19714.21
Scooters and Skateboards,2022-10-31,11880.4
Scooters and Skateboards,2022-11-01,12762.32
Scooters and Skateboards,2022-11-02,11871.76
Scooters and Skateboards,2022-11-03,9775.2
Scooters and Skateboards,2022-11-04,12311.52
Scooters and Skateboards,2022-11-05,20126.329999999998
Scooters and Skateboards,2022-11-06,19344.52
Scooters and Skateboards,2022-11-07,10521.28
Scooters and Skateboards,2022-11-08,9761.99
Scooters and Skateboards,2022-11-09,15433.19
Scooters and Skateboards,2022-11-10,13504.76
Scooters and Skateboards,2022-11-11,12429.09
Scooters and Skateboards,2022-11-12,21085.79
Scooters and Skateboards,2022-11-13,22369.07
Scooters and Skateboards,2022-11-14,16080.09
Scooters and Skateboards,2022-11-15,11116.95
Scooters and Skateboards,2022-11-16,14336.54
Scooters and Skateboards,2022-11-17,12364.37
Scooters and Skateboards,2022-11-18,15731.92
Scooters and Skateboards,2022-11-19,20408.47
Scooters and Skateboards,2022-11-20,22558.96
Scooters and Skateboards,2022-11-21,14746.57
Scooters and Skateboards,2022-11-22,18344.13
Scooters and Skateboards,2022-11-23,18573.06
Scooters and Skateboards,2022-11-24,18763.8
Scooters and Skateboards,2022-11-25,24346.71
Scooters and Skateboards,2022-11-26,25452.37
Scooters and Skateboards,2022-11-27,23683.75
Scooters and Skateboards,2022-11-28,18506.32
Scooters and Skateboards,2022-11-29,18697.35
Scooters and Skateboards,2022-11-30,18594.14
Scooters and Skateboards,2022-12-01,17781.56
Scooters and Skateboards,2022-12-02,17932.4
Scooters and Skateboards,2022-12-03,18451.03
Scooters and Skateboards,2022-12-04,17064.21
Scooters and Skateboards,2022-12-05,13141.66
Scooters and Skateboards,2022-12-06,7479.34
Scooters and Skateboards,2022-12-07,8934.35
Scooters and Skateboards,2022-12-08,6675.47
Scooters and Skateboards,2022-12-09,10982.89
Scooters and Skateboards,2022-12-10,14781.119999999999
Scooters and Skateboards,2022-12-11,16307.25
Scooters and Skateboards,2022-12-12,10552.16
Scooters and Skateboards,2022-12-13,9283.5
Scooters and Skateboards,2022-12-14,14223.66
Scooters and Skateboards,2022-12-15,9027.58
Scooters and Skateboards,2022-12-16,12255.57
Scooters and Skateboards,2022-12-17,19672.57
Scooters and Skateboards,2022-12-18,15495.4
Scooters and Skateboards,2022-12-19,13007.49
Scooters and Skateboards,2022-12-20,11292.98
Scooters and Skateboards,2022-12-21,12636.35
Scooters and Skateboards,2022-12-22,12070.26
Scooters and Skateboards,2022-12-23,16283.42
Scooters and Skateboards,2022-12-24,17242.69
Scooters and Skateboards,2022-12-25,1294.53
Scooters and Skateboards,2022-12-26,8727.42
Scooters and Skateboards,2022-12-27,16468.95
Scooters and Skateboards,2022-12-28,14129.96
Scooters and Skateboards,2022-12-29,15630.32
Scooters and Skateboards,2022-12-30,13152.39
Scooters and Skateboards,2022-12-31,6331.44
Scooters and Skateboards,2023-01-01,2236.3
Scooters and Skateboards,2023-01-02,19201.19
Scooters and Skateboards,2023-01-03,14753.63
Scooters and Skateboards,2023-01-04,13802.79
Scooters and Skateboards,2023-01-05,15293.63
Scooters and Skateboards,2023-01-06,14827.41
Scooters and Skateboards,2023-01-07,18197.79
Scooters and Skateboards,2023-01-08,19387.51
Scooters and Skateboards,2023-01-09,7767.36
Scooters and Skateboards,2023-01-10,7758.3099999999995
Scooters and Skateboards,2023-01-11,10967.71
Scooters and Skateboards,2023-01-12,7475.9
Scooters and Skateboards,2023-01-13,7923.42
Scooters and Skateboards,2023-01-14,19039.21
Scooters and Skateboards,2023-01-15,17208.13
Scooters and Skateboards,2023-01-16,6922.71
Scooters and Skateboards,2023-01-17,6601.28
Scooters and Skateboards,2023-01-18,9302.49
Scooters and Skateboards,2023-01-19,7429.63
Scooters and Skateboards,2023-01-20,8913.19
Scooters and Skateboards,2023-01-21,16476.81
Scooters and Skateboards,2023-01-22,15941.14
Scooters and Skateboards,2023-01-23,9239.23
Scooters and Skateboards,2023-01-24,9220.17
Scooters and Skateboards,2023-01-25,8512.81
Scooters and Skateboards,2023-01-26,8057.19
Scooters and Skateboards,2023-01-27,9651.09
Scooters and Skateboards,2023-01-28,22601.55
Scooters and Skateboards,2023-01-29,19137.95
Scooters and Skateboards,2023-01-30,6474.24
Scooters and Skateboards,2023-01-31,8298.11
Scooters and Skateboards,2023-02-01,9491.43
Scooters and Skateboards,2023-02-02,7641.42
Scooters and Skateboards,2023-02-03,9305.7
Scooters and Skateboards,2023-02-04,21799.95
Scooters and Skateboards,2023-02-05,23137.03
Scooters and Skateboards,2023-02-06,9926.79
Scooters and Skateboards,2023-02-07,9246.51
Scooters and Skateboards,2023-02-08,12893.08
Scooters and Skateboards,2023-02-09,10042.77
Scooters and Skateboards,2023-02-10,12479.11
Scooters and Skateboards,2023-02-11,26722.92
Scooters and Skateboards,2023-02-12,22512.42
Scooters and Skateboards,2023-02-13,11856.36
Scooters and Skateboards,2023-02-14,13133.36
Scooters and Skateboards,2023-02-15,15024.62
Scooters and Skateboards,2023-02-16,9122.87
Scooters and Skateboards,2023-02-17,11312.0
Scooters and Skateboards,2023-02-18,22590.73
Scooters and Skateboards,2023-02-19,18297.75
Scooters and Skateboards,2023-02-20,13120.02
Scooters and Skateboards,2023-02-21,14539.1
Scooters and Skateboards,2023-02-22,16510.079999999998
Scooters and Skateboards,2023-02-23,12655.119999999999
Scooters and Skateboards,2023-02-24,17615.65
Scooters and Skateboards,2023-02-25,32202.78
Scooters and Skateboards,2023-02-26,34982.63
Scooters and Skateboards,2023-02-27,19649.77
Scooters and Skateboards,2023-02-28,20393.75
Scooters and Skateboards,2023-03-01,22350.09
Scooters and Skateboards,2023-03-02,19779.82
Scooters and Skateboards,2023-03-03,24831.69
Scooters and Skateboards,2023-03-04,36766.56
Scooters and Skateboards,2023-03-05,29108.18
Scooters and Skateboards,2023-03-06,12689.13
Scooters and Skateboards,2023-03-07,10633.14
Scooters and Skateboards,2023-03-08,12133.95
Scooters and Skateboards,2023-03-09,9172.76
Scooters and Skateboards,2023-03-10,11394.56
Scooters and Skateboards,2023-03-11,26669.78
Scooters and Skateboards,2023-03-12,27625.02
Scooters and Skateboards,2023-03-13,12468.86
Scooters and Skateboards,2023-03-14,10537.35
Scooters and Skateboards,2023-03-15,14393.65
Scooters and Skateboards,2023-03-16,13237.24
Scooters and Skateboards,2023-03-17,18615.47
Scooters and Skateboards,2023-03-18,33700.61
Scooters and Skateboards,2023-03-19,37395.51
Scooters and Skateboards,2023-03-20,14928.99
Scooters and Skateboards,2023-03-21,12740.72
Scooters and Skateboards,2023-03-22,13481.52
Scooters and Skateboards,2023-03-23,16478.079999999998
Scooters and Skateboards,2023-03-24,18847.0
Scooters and Skateboards,2023-03-25,38283.42
Scooters and Skateboards,2023-03-26,31115.56
Scooters and Skateboards,2023-03-27,13235.1
Scooters and Skateboards,2023-03-28,14111.74
Scooters and Skateboards,2023-03-29,18223.74
Scooters and Skateboards,2023-03-30,15389.07
Scooters and Skateboards,2023-03-31,16751.61
Scooters and Skateboards,2023-04-01,34592.86
Scooters and Skateboards,2023-04-02,37467.19
Scooters and Skateboards,2023-04-03,20849.35
Scooters and Skateboards,2023-04-04,19228.36
Scooters and Skateboards,2023-04-05,22339.82
Scooters and Skateboards,2023-04-06,18097.54
Scooters and Skateboards,2023-04-07,29842.77
Scooters and Skateboards,2023-04-08,38966.409999999996
Scooters and Skateboards,2023-04-09,12337.18
Scooters and Skateboards,2023-04-10,42175.44
Scooters and Skateboards,2023-04-11,21240.77
Scooters and Skateboards,2023-04-12,19119.93
Scooters and Skateboards,2023-04-13,20434.37
Scooters and Skateboards,2023-04-14,25240.4
Scooters and Skateboards,2023-04-15,44993.71
Scooters and Skateboards,2023-04-16,40369.05
Scooters and Skateboards,2023-04-17,20445.1
Scooters and Skateboards,2023-04-18,20025.07
Scooters and Skateboards,2023-04-19,23262.34
Scooters and Skateboards,2023-04-20,21334.02
Scooters and Skateboards,2023-04-21,23186.85
Scooters and Skateboards,2023-04-22,41132.7
Scooters and Skateboards,2023-04-23,40206.77
Scooters and Skateboards,2023-04-24,27166.69
Scooters and Skateboards,2023-04-25,24068.59
Scooters and Skateboards,2023-04-26,24243.5
Scooters and Skateboards,2023-04-27,20090.5
Scooters and Skateboards,2023-04-28,33571.01
Scooters and Skateboards,2023-04-29,38793.69
Scooters and Skateboards,2023-04-30,41012.07
Scooters and Skateboards,2023-05-01,33839.08
Scooters and Skateboards,2023-05-02,29841.809999999998
Scooters and Skateboards,2023-05-03,32148.579999999998
Scooters and Skateboards,2023-05-04,25009.05
Scooters and Skateboards,2023-05-05,31662.51
Scooters and Skateboards,2023-05-06,41468.159999999996
Scooters and Skateboards,2023-05-07,39406.33
Scooters and Skateboards,2023-05-08,19244.16
Scooters and Skateboards,2023-05-09,14654.369999999999
Scooters and Skateboards,2023-05-10,17936.63
Scooters and Skateboards,2023-05-11,17357.14
Scooters and Skateboards,2023-05-12,20265.22
Scooters and Skateboards,2023-05-13,34832.38
Scooters and Skateboards,2023-05-14,31953.09
Scooters and Skateboards,2023-05-15,17004.76
Scooters and Skateboards,2023-05-16,15411.4
Scooters and Skateboards,2023-05-17,21373.62
Scooters and Skateboards,2023-05-18,41872.94
Scooters and Skateboards,2023-05-19,42874.17
Scooters and Skateboards,2023-05-20,33723.29
Scooters and Skateboards,2023-05-21,37664.22
Scooters and Skateboards,2023-05-22,20733.95
Scooters and Skateboards,2023-05-23,19996.61
Scooters and Skateboards,2023-05-24,24621.76
Scooters and Skateboards,2023-05-25,23810.59
Scooters and Skateboards,2023-05-26,29795.51
Scooters and Skateboards,2023-05-27,51407.33
Scooters and Skateboards,2023-05-28,29929.989999999998
Scooters and Skateboards,2023-05-29,54857.19
Scooters and Skateboards,2023-05-30,25390.329999999998
Scooters and Skateboards,2023-05-31,24571.0
Scooters and Skateboards,2023-06-01,25428.26
Scooters and Skateboards,2023-06-02,22153.64
Scooters and Skateboards,2023-06-03,41882.18
Scooters and Skateboards,2023-06-04,42671.88
Scooters and Skateboards,2023-06-05,23456.84
Scooters and Skateboards,2023-06-06,18655.76
Scooters and Skateboards,2023-06-07,24188.3
Scooters and Skateboards,2023-06-08,21359.43
Scooters and Skateboards,2023-06-09,21852.94
Scooters and Skateboards,2023-06-10,26881.21
Scooters and Skateboards,2023-06-11,22947.44
Scooters and Skateboards,2023-06-12,15272.75
Scooters and Skateboards,2023-06-13,17322.88
Scooters and Skateboards,2023-06-14,16352.52
Scooters and Skateboards,2023-06-15,15342.3
Scooters and Skateboards,2023-06-16,19559.89
Scooters and Skateboards,2023-06-17,27466.45
Scooters and Skateboards,2023-06-18,27276.11
Scooters and Skateboards,2023-06-19,14214.24
Scooters and Skateboards,2023-06-20,17025.22
Scooters and Skateboards,2023-06-21,19023.22
Scooters and Skateboards,2023-06-22,17669.97
Scooters and Skateboards,2023-06-23,20635.78
Scooters and Skateboards,2023-06-24,36143.9
Scooters and Skateboards,2023-06-25,28165.98
Scooters and Skateboards,2023-06-26,21332.6
Scooters and Skateboards,2023-06-27,19800.26
Scooters and Skateboards,2023-06-28,24235.8
Scooters and Skateboards,2023-06-29,19348.87
Scooters and Skateboards,2023-06-30,20358.76
Scooters and Skateboards,2023-07-01,37811.21
Scooters and Skateboards,2023-07-02,35699.59
Scooters and Skateboards,2023-07-03,17777.489999999998
Scooters and Skateboards,2023-07-04,19725.84
Scooters and Skateboards,2023-07-05,17712.98
Scooters and Skateboards,2023-07-06,17454.21
Scooters and Skateboards,2023-07-07,22344.41
Scooters and Skateboards,2023-07-08,27972.17
Scooters and Skateboards,2023-07-09,30117.05
Scooters and Skateboards,2023-07-10,20733.27
Scooters and Skateboards,2023-07-11,20044.68
Scooters and Skateboards,2023-07-12,23737.54
Scooters and Skateboards,2023-07-13,19092.59
Scooters and Skateboards,2023-07-14,20642.63
Scooters and Skateboards,2023-07-15,37326.18
Scooters and Skateboards,2023-07-16,34864.13
Scooters and Skateboards,2023-07-17,24376.77
Scooters and Skateboards,2023-07-18,18169.56
Scooters and Skateboards,2023-07-19,24642.67
Scooters and Skateboards,2023-07-20,22263.53
Scooters and Skateboards,2023-07-21,24647.649999999998
Scooters and Skateboards,2023-07-22,29010.23
Scooters and Skateboards,2023-07-23,27676.25
Scooters and Skateboards,2023-07-24,24225.77
Scooters and Skateboards,2023-07-25,23119.57
Scooters and Skateboards,2023-07-26,23726.43
Scooters and Skateboards,2023-07-27,17705.72
Scooters and Skateboards,2023-07-28,18178.0
Scooters and Skateboards,2023-07-29,24405.69
Scooters and Skateboards,2023-07-30,23078.56
Scooters and Skateboards,2023-07-31,17277.61
Scooters and Skateboards,2023-08-01,18240.96
Scooters and Skateboards,2023-08-02,20476.97
Scooters and Skateboards,2023-08-03,14731.01
Scooters and Skateboards,2023-08-04,17045.07
Scooters and Skateboards,2023-08-05,19951.87
Scooters and Skateboards,2023-08-06,18771.89
Scooters and Skateboards,2023-08-07,18179.26
Scooters and Skateboards,2023-08-08,19425.579999999998
Scooters and Skateboards,2023-08-09,18657.78
Scooters and Skateboards,2023-08-10,16081.64
Scooters and Skateboards,2023-08-11,16398.17
Scooters and Skateboards,2023-08-12,20122.37
Scooters and Skateboards,2023-08-13,20139.489999999998
Scooters and Skateboards,2023-08-14,15790.61
Scooters and Skateboards,2023-08-15,20153.56
Scooters and Skateboards,2023-08-16,18636.739999999998
Scooters and Skateboards,2023-08-17,17810.3
Scooters and Skateboards,2023-08-18,19138.86
Scooters and Skateboards,2023-08-19,23490.45
Scooters and Skateboards,2023-08-20,20884.239999999998
Scooters and Skateboards,2023-08-21,17771.97
Scooters and Skateboards,2023-08-22,16247.73
Scooters and Skateboards,2023-08-23,17017.19
Scooters and Skateboards,2023-08-24,18888.1
Scooters and Skateboards,2023-08-25,17279.88
Scooters and Skateboards,2023-08-26,25092.71
Scooters and Skateboards,2023-08-27,22036.76
Scooters and Skateboards,2023-08-28,15346.02
Scooters and Skateboards,2023-08-29,12557.619999999999
Scooters and Skateboards,2023-08-30,12249.35
Scooters and Skateboards,2023-08-31,14415.5
Scooters and Skateboards,2023-09-01,12745.789999999999
Scooters and Skateboards,2023-09-02,21663.2
Scooters and Skateboards,2023-09-03,22731.87
Scooters and Skateboards,2023-09-04,12643.51
Scooters and Skateboards,2023-09-05,11214.27
Scooters and Skateboards,2023-09-06,12376.5
Scooters and Skateboards,2023-09-07,11788.18
Scooters and Skateboards,2023-09-08,12740.52
Scooters and Skateboards,2023-09-09,18797.239999999998
Scooters and Skateboards,2023-09-10,17966.96
Scooters and Skateboards,2023-09-11,9832.869999999999
Scooters and Skateboards,2023-09-12,10412.56
Scooters and Skateboards,2023-09-13,10929.36
Scooters and Skateboards,2023-09-14,12055.68
Scooters and Skateboards,2023-09-15,13191.14
Scooters and Skateboards,2023-09-16,21642.37
Scooters and Skateboards,2023-09-17,18875.61
Scooters and Skateboards,2023-09-18,9953.17
Scooters and Skateboards,2023-09-19,7023.36
Scooters and Skateboards,2023-09-20,10462.89
Scooters and Skateboards,2023-09-21,8352.25
Scooters and Skateboards,2023-09-22,10614.74
Scooters and Skateboards,2023-09-23,19116.84
Scooters and Skateboards,2023-09-24,18935.07
Scooters and Skateboards,2023-09-25,9312.15
Scooters and Skateboards,2023-09-26,9766.7
Scooters and Skateboards,2023-09-27,10855.64
Scooters and Skateboards,2023-09-28,9144.15
Scooters and Skateboards,2023-09-29,11857.09
Scooters and Skateboards,2023-09-30,21779.14
Scooters and Skateboards,2023-10-01,20272.34
Scooters and Skateboards,2023-10-02,13591.08
Scooters and Skateboards,2023-10-03,12567.539999999999
Scooters and Skateboards,2023-10-04,11511.92
Scooters and Skateboards,2023-10-05,9827.35
Scooters and Skateboards,2023-10-06,12190.949999999999
Scooters and Skateboards,2023-10-07,19488.94
Scooters and Skateboards,2023-10-08,20883.94
Scooters and Skateboards,2023-10-09,8200.55
Scooters and Skateboards,2023-10-10,8025.51
Scooters and Skateboards,2023-10-11,9161.05
Scooters and Skateboards,2023-10-12,8015.23
Scooters and Skateboards,2023-10-13,7721.69
Scooters and Skateboards,2023-10-14,17642.52
Scooters and Skateboards,2023-10-15,14052.77
Scooters and Skateboards,2023-10-16,12232.21
Scooters and Skateboards,2023-10-17,8770.43
Scooters and Skateboards,2023-10-18,9128.84
Scooters and Skateboards,2023-10-19,10700.43
Scooters and Skateboards,2023-10-20,10083.45
Scooters and Skateboards,2023-10-21,11597.66
Scooters and Skateboards,2023-10-22,13937.86
Scooters and Skateboards,2023-10-23,8233.59
Scooters and Skateboards,2023-10-24,9749.71
Scooters and Skateboards,2023-10-25,9424.039999999999
Scooters and Skateboards,2023-10-26,9653.83
Scooters and Skateboards,2023-10-27,8854.43
Scooters and Skateboards,2023-10-28,12713.26
Scooters and Skateboards,2023-10-29,15940.57
Scooters and Skateboards,2023-10-30,8122.67
Scooters and Skateboards,2023-10-31,7225.63
Scooters and Skateboards,2023-11-01,9083.119999999999
Scooters and Skateboards,2023-11-02,6880.63
Scooters and Skateboards,2023-11-03,9956.57
Scooters and Skateboards,2023-11-04,12073.32
Scooters and Skateboards,2023-11-05,13934.119999999999
Scooters and Skateboards,2023-11-06,8323.09
Scooters and Skateboards,2023-11-07,6667.75
Scooters and Skateboards,2023-11-08,7351.58
Scooters and Skateboards,2023-11-09,6648.12
Scooters and Skateboards,2023-11-10,6553.78
Scooters and Skateboards,2023-11-11,14528.0
Scooters and Skateboards,2023-11-12,14406.9
Scooters and Skateboards,2023-11-13,8839.25
Scooters and Skateboards,2023-11-14,10087.22
Scooters and Skateboards,2023-11-15,13591.08
Scooters and Skateboards,2023-11-16,7781.57
Scooters and Skateboards,2023-11-17,11601.51
Scooters and Skateboards,2023-11-18,12762.93
Scooters and Skateboards,2023-11-19,15721.72
Scooters and Skateboards,2023-11-20,11429.83
Scooters and Skateboards,2023-11-21,12645.33
Scooters and Skateboards,2023-11-22,13903.45
Scooters and Skateboards,2023-11-23,12405.35
Scooters and Skateboards,2023-11-24,18324.07
Scooters and Skateboards,2023-11-25,19594.03
Scooters and Skateboards,2023-11-26,20605.9
Scooters and Skateboards,2023-11-27,15855.02
Scooters and Skateboards,2023-11-28,14091.41
Scooters and Skateboards,2023-11-29,14855.17
Scooters and Skateboards,2023-11-30,13635.75
Scooters and Skateboards,2023-12-01,16485.21
Scooters and Skateboards,2023-12-02,18416.68
Scooters and Skateboards,2023-12-03,15730.93
Scooters and Skateboards,2023-12-04,10856.89
Scooters and Skateboards,2023-12-05,11896.39
Scooters and Skateboards,2023-12-06,8036.72
Scooters and Skateboards,2023-12-07,5831.92
Scooters and Skateboards,2023-12-08,6681.04
Scooters and Skateboards,2023-12-09,10843.95
Scooters and Skateboards,2023-12-10,13181.53
Scooters and Skateboards,2023-12-11,9215.31
Scooters and Skateboards,2023-12-12,9431.66
Scooters and Skateboards,2023-12-13,9941.86
Scooters and Skateboards,2023-12-14,11031.81
Scooters and Skateboards,2023-12-15,10342.35
Scooters and Skateboards,2023-12-16,16705.32
Scooters and Skateboards,2023-12-17,17044.75
Scooters and Skateboards,2023-12-18,13174.46
Scooters and Skateboards,2023-12-19,176.95
Snow Sports,2022-01-01,41828.87
Snow Sports,2022-01-02,102180.91
Snow Sports,2022-01-03,110810.84
Snow Sports,2022-01-04,110293.86
Snow Sports,2022-01-05,114528.76
Snow Sports,2022-01-06,89390.42
Snow Sports,2022-01-07,95901.93
Snow Sports,2022-01-08,115165.28
Snow Sports,2022-01-09,135447.79
Snow Sports,2022-01-10,112256.08
Snow Sports,2022-01-11,115793.19
Snow Sports,2022-01-12,115810.74
Snow Sports,2022-01-13,88998.31
Snow Sports,2022-01-14,60982.25
Snow Sports,2022-01-15,354491.02
Snow Sports,2022-01-16,380461.69
Snow Sports,2022-01-17,143231.79
Snow Sports,2022-01-18,136063.61
Snow Sports,2022-01-19,167355.53
Snow Sports,2022-01-20,146156.52
Snow Sports,2022-01-21,195545.93
Snow Sports,2022-01-22,515037.57
Snow Sports,2022-01-23,377273.2
Snow Sports,2022-01-24,123931.02
Snow Sports,2022-01-25,158294.86
Snow Sports,2022-01-26,203513.96
Snow Sports,2022-01-27,176697.28
Snow Sports,2022-01-28,204831.39
Snow Sports,2022-01-29,433734.02
Snow Sports,2022-01-30,370059.54
Snow Sports,2022-01-31,140851.15
Snow Sports,2022-02-01,140224.82
Snow Sports,2022-02-02,167505.66
Snow Sports,2022-02-03,152453.1
Snow Sports,2022-02-04,173569.75
Snow Sports,2022-02-05,371521.06
Snow Sports,2022-02-06,355509.61
Snow Sports,2022-02-07,123639.32
Snow Sports,2022-02-08,115798.07
Snow Sports,2022-02-09,158856.4
Snow Sports,2022-02-10,145035.4
Snow Sports,2022-02-11,166567.43
Snow Sports,2022-02-12,320880.58
Snow Sports,2022-02-13,248250.32
Snow Sports,2022-02-14,104013.85
Snow Sports,2022-02-15,115101.71
Snow Sports,2022-02-16,142582.93
Snow Sports,2022-02-17,120466.59
Snow Sports,2022-02-18,85357.21
Snow Sports,2022-02-19,241806.68
Snow Sports,2022-02-20,174807.25
Snow Sports,2022-02-21,88197.95
Snow Sports,2022-02-22,96459.29
Snow Sports,2022-02-23,107688.21
Snow Sports,2022-02-24,85445.23
Snow Sports,2022-02-25,80984.41
Snow Sports,2022-02-26,82819.07
Snow Sports,2022-02-27,55714.52
Snow Sports,2022-02-28,42797.54
Snow Sports,2022-03-01,41326.99
Snow Sports,2022-03-02,41601.84
Snow Sports,2022-03-03,40345.99
Snow Sports,2022-03-04,36911.74
Snow Sports,2022-03-05,47635.85
Snow Sports,2022-03-06,39477.15
Snow Sports,2022-03-07,23600.93
Snow Sports,2022-03-08,21445.57
Snow Sports,2022-03-09,25680.52
Snow Sports,2022-03-10,23230.02
Snow Sports,2022-03-11,21124.98
Snow Sports,2022-03-12,26262.51
Snow Sports,2022-03-13,21535.56
Snow Sports,2022-03-14,10541.31
Snow Sports,2022-03-15,9385.21
Snow Sports,2022-03-16,5804.34
Snow Sports,2022-03-17,7183.56
Snow Sports,2022-03-18,5456.42
Snow Sports,2022-03-19,5571.14
Snow Sports,2022-03-20,9185.1
Snow Sports,2022-03-21,4717.58
Snow Sports,2022-03-22,5804.63
Snow Sports,2022-03-23,2834.32
Snow Sports,2022-03-24,2485.39
Snow Sports,2022-03-25,3.86000000000001
Snow Sports,2022-03-26,2597.04
Snow Sports,2022-03-27,3951.27
Snow Sports,2022-03-28,2743.9700000000003
Snow Sports,2022-03-29,3412.14
Snow Sports,2022-03-30,1728.48
Snow Sports,2022-03-31,2878.77
Snow Sports,2022-04-01,3964.32
Snow Sports,2022-04-02,3204.82
Snow Sports,2022-04-03,6253.88
Snow Sports,2022-04-04,4324.39
Snow Sports,2022-04-05,4377.37
Snow Sports,2022-04-06,4012.61
Snow Sports,2022-04-07,4004.1699999999996
Snow Sports,2022-04-08,-1134.1799999999998
Snow Sports,2022-04-09,1458.49
Snow Sports,2022-04-10,2901.41
Snow Sports,2022-04-11,3058.93
Snow Sports,2022-04-12,1720.01
Snow Sports,2022-04-13,1258.57
Snow Sports,2022-04-14,374.52
Snow Sports,2022-04-15,-1374.8799999999999
Snow Sports,2022-04-16,467.5
Snow Sports,2022-04-17,1666.06
Snow Sports,2022-04-18,893.31
Snow Sports,2022-04-19,1287.79
Snow Sports,2022-04-20,1156.65
Snow Sports,2022-04-21,1292.93
Snow Sports,2022-04-22,327.46999999999997
Snow Sports,2022-04-23,1302.4
Snow Sports,2022-04-24,962.27
Snow Sports,2022-04-25,1503.99
Snow Sports,2022-04-26,2417.58
Snow Sports,2022-04-27,1229.33
Snow Sports,2022-04-28,-23.569999999999983
Snow Sports,2022-04-29,490.12
Snow Sports,2022-04-30,840.62
Snow Sports,2022-05-01,2005.0900000000001
Snow Sports,2022-05-02,479.98
Snow Sports,2022-05-03,573.07
Snow Sports,2022-05-04,1138.7
Snow Sports,2022-05-05,495.53
Snow Sports,2022-05-06,-490.02
Snow Sports,2022-05-07,-12.339999999999984
Snow Sports,2022-05-08,1206.05
Snow Sports,2022-05-09,410.2
Snow Sports,2022-05-10,113.22000000000003
Snow Sports,2022-05-11,1564.06
Snow Sports,2022-05-12,1729.18
Snow Sports,2022-05-13,425.64
Snow Sports,2022-05-14,-251.19
Snow Sports,2022-05-15,992.32
Snow Sports,2022-05-16,355.97999999999996
Snow Sports,2022-05-17,817.31
Snow Sports,2022-05-18,653.13
Snow Sports,2022-05-19,238.35999999999999
Snow Sports,2022-05-20,154.65999999999997
Snow Sports,2022-05-21,532.02
Snow Sports,2022-05-22,650.76
Snow Sports,2022-05-23,340.97999999999996
Snow Sports,2022-05-24,433.80999999999995
Snow Sports,2022-05-25,636.48
Snow Sports,2022-05-26,600.3
Snow Sports,2022-05-27,-23.020000000000003
Snow Sports,2022-05-28,87.46
Snow Sports,2022-05-29,1394.36
Snow Sports,2022-05-30,1829.3700000000001
Snow Sports,2022-05-31,864.3399999999999
Snow Sports,2022-06-01,855.29
Snow Sports,2022-06-02,1283.39
Snow Sports,2022-06-03,502.23
Snow Sports,2022-06-04,402.22
Snow Sports,2022-06-05,1225.09
Snow Sports,2022-06-06,1365.47
Snow Sports,2022-06-07,1470.0800000000002
Snow Sports,2022-06-08,510.76
Snow Sports,2022-06-09,905.37
Snow Sports,2022-06-10,-181.83
Snow Sports,2022-06-11,-202.51000000000002
Snow Sports,2022-06-12,943.74
Snow Sports,2022-06-13,789.89
Snow Sports,2022-06-14,653.36
Snow Sports,2022-06-15,57.08000000000003
Snow Sports,2022-06-16,61.180000000000014
Snow Sports,2022-06-17,-11.220000000000013
Snow Sports,2022-06-18,87.78999999999999
Snow Sports,2022-06-19,505.53
Snow Sports,2022-06-20,-18.09000000000001
Snow Sports,2022-06-21,586.51
Snow Sports,2022-06-22,720.9499999999999
Snow Sports,2022-06-23,469.57
Snow Sports,2022-06-24,399.04
Snow Sports,2022-06-25,400.3
Snow Sports,2022-06-26,845.49
Snow Sports,2022-06-27,1381.85
Snow Sports,2022-06-28,543.1
Snow Sports,2022-06-29,876.52
Snow Sports,2022-06-30,910.53
Snow Sports,2022-07-01,276.06
Snow Sports,2022-07-02,504.08
Snow Sports,2022-07-03,616.08
Snow Sports,2022-07-04,5046.09
Snow Sports,2022-07-05,1147.8899999999999
Snow Sports,2022-07-06,821.0699999999999
Snow Sports,2022-07-07,503.84
Snow Sports,2022-07-08,834.17
Snow Sports,2022-07-09,743.54
Snow Sports,2022-07-10,1301.91
Snow Sports,2022-07-11,548.98
Snow Sports,2022-07-12,584.13
Snow Sports,2022-07-13,537.61
